13VP.L,ZAIN/HSBC 15 ELN,LSE
EEBN.MX,EETF DJ BR 15TE EC,MEX
IWN,iShares Russell 2000 Value,PCX
C8E.MI,AM SH EUROPE UC ETF,MIL
C079.DE,COMS S600 UTIL IC,GER
LYM0.MU,L UC ETF L AM C EUR,MUN
10482753.DU,DBXT HSI SH DAY 2C,DUS
ERNU.L,ISHARES IV PLC ISHARES $ ULTRAS,LSE
PBW.MX,PWRSHS WLDHL CLN EN,MEX
EEVX,UBS E-TRACS Dly Sh 5Mo S&P500; VIX Fu ETN,PCX
EL4S.DU,DK DB ERGOV 1-3,DUS
108480.KS,KStar KOSDAQ Elite30,KSC
JBSEEC.SW,J BAER S EQ EU SC,EBS
20973873.IR,VAN FTSE EU ETF EUR,ISE
IBCN.BE,ISHS EUR GOV B G-CT,BER
CSJP.AS,ISHS MSCI JP USD-AC,AMS
EMSA,iPath Short Enh MSCI Emerg Mkts ETN,PCX
8530.MU,COMS IS I-L E-I IC,MUN
UIM4.DE,UBS ETF MSCI EMU AD,GER
79QM.L,NAJRANCEMENT/HSBC17,LSE
AMEE.F,AM EUR ENERG UC ETF,FRA
HECO,Huntington EcoLogical Strategy ETF,PCX
H4ZJ.F,HSBC MSCI WLD G-CT,FRA
VEF4.BE,MKVC RUSSIA SML CAP,BER
MRAI.AS,RBS M A RICI A C,AMS
TXF.TO,First Asset TechGntsCovCall ETF CADHComm,TOR
18313599.SW,ZKB SILVERETF AAEUR,EBS
DBAW,Deutsche X-trackers MSCIAllWld exUS H Eq,PCX
LYMAA.SW,LYX UCITS W GOVT BD,EBS
ULX1.DE,L UCITS SP500 C EUR,GER
540L.BE,A WLD ENERG ETF EUR,BER
NASH,LocalShares Nashville Area ETF,PCX
18067687.BE,ARCEL 22 SRN,BER
YMLP,Yorkville High Income MLP ETF,PCX
SML3.MU,SOU TE S&P; USD-A-AC,MUN
16KS.L,HERFY/HSBC 15 ELN,LSE
XMK7.HM,DBXT MSCI EU SM 2C,HAM
DX2Z.HM,DBX SEL FRONTIER 1C,HAM
AMPS,iShares Utilities Bond,PCX
SIPE,SPDR Barclays 0-5 Year TIPS ETF,PCX
DXMAS.MC,DBXT MSCI EM AS 1C,MCE
ITIP,iShares Intnl Inflation-Linked Bond,PCX
CUSS.L,ISHARES VII PLC ISHARES MSCI US,LSE
RUD.TO,RBC Quant US Dividend Leaders ETF (CAD),TOR
IS3H.MU,ISHS EMU MIDCA G-CT,MUN
X03F.DE,DBX SOV EUR 4DD,GER
GG9.BE,GOLD/GOLD BULLION,BER
EUNI.F,ISHS MSCI EM M G-CT,FRA
FXN.MX,FSTTR ENRGY ALDX FD,MEX
BBEL.L,MULTI UNITS FRANCE LYXOR UCITS ,LSE
DBPL.DU,DBXT ES50 DS 1C,DUS
EUNT.F,ISHS ER CRP B G-CT,FRA
O094.L,ISHARES PLC ISHARES FTSE CHINA ,LSE
SCHD,Schwab US Dividend Equity ETF,PCX
COCU.L,UBS AG. London Branch,LSE
C054.HM,COMS FR ES 50 IDD,HAM
XES.PA,DBXT ES50 1D,PAR
LATINCK12.MX,HSBC MEXICO 22 12,MEX
XBAG.DE,DBX GLOBAL AGG ETF,GER
51TV.L,,
UXM-A.TO,F A MORNINGSTAR US DIV TGT 50 E,TOR
11IY.L,CYFROWY/HSBC 15 ELN,LSE
RTWO.AS,GO RUSS 2000 US USD,AMS
89EA.F,ESFG INTL FRN REG-S,FRA
KSMCR-D3.TA,KSM CUR CD S3,TLV
IS0E.DU,ISHS GLD PRD G-CT,DUS
19PP.L,BARCLAYS/BARCLAYS19,LSE
ISESF,ISHARES S&P;/TSX CAPP,PNK
LYMZ.BE,L UC ETF STX 50 LEV,BER
EUN4.DE,ISHS EUR AGG B G-CT,GER
18M8.F,AM EUR INDUS UC ETF,FRA
IBGY.L,ISHARES III PLC ISHARES EURO GO,LSE
MPFE.SG,SOU MAN EUR-A-AC,STU
CG1.PA,AM MSCI GERM UC ETF,PAR
3122239.SW,L UC ETF S AF C EUR,EBS
ETLX.MU,GO DAXGLB GOLD G-CT,MUN
BRF,Market Vectors Brazil Small-Cap ETF,PCX
MRAI.SW,RBS M A RICI A C,EBS
IBCX.SW,ISH EU CO BN LA EUR,EBS
CHB.TO,iShares Advtgd US HiYld Bd(CAD-Hdg) Comm,TOR
3176893.SW,ISHRS SLI R CH,EBS
IUSD.DU,ISHS MSCI WD IS G-C,DUS
ENOR.MX,ISHS MSCI NORW CAP,MEX
99AI.L,,
143860.KS,TIGER HEALTH CARE,KSC
SLYG,SPDR S&P; 600 Small Cap Growth ETF,PCX
5X63.SG,COMS C BUF DS IC,STU
EXS3.F,ISHS MDAX UETF T,FRA
EMHZ,iShares MSCI Emerging Markets Hrzn,BTS
MIFMXCK09.MX,BK NY MELLON 19 09 ,MEX
IELG,iShares Enhanced US Large-Cap,PCX
IHE.MX,ISH US PHARMA,MEX
O017.L,ISHARES PLC ISHARES DJ EURO STO,LSE
SXR3.HM,ISHS MSCI UK GBP-AC,HAM
IS0S.F,ISHS EM ASI LO G-CT,FRA
IWB,iShares Russell 1000,PCX
C079.F,COMS S600 UTIL IC,FRA
EMCB,WisdomTree Emerging Markets Corp Bd ETF,PCX
PJP,PowerShares Dynamic Pharmaceuticals ETF,PCX
X022.BE,COMS M USA MD IC,BER
ANX.PA,AM NASD-100 ETF EUR,PAR
IDX,Market Vectors Indonesia ETF,PCX
HRRSL-51.TA,RTY/HAREL SAL S51,TLV
XMKU.DE,DBXT MSCI EMUTI 1C,GER
PNIK.NX,COMS NIKKEI 225 IC,ENX
87XI.L,INFRATEL/HSBC 16,LSE
IMCTRACISHRS.MX,ISHS IPC MIDCAP TR,MEX
IS0Q.SG,ISHS USD EM MK G-CT,STU
EL4A.DE,DK DAX UCTS ETF T,GER
TNO.PA,L UC ETF E600 TECH,PAR
DBXS.HM,DBXT SMI 1D,HAM
4GXX.BE,GLBL X GOLD EXPRS,BER
SC0J.DE,SO MSCI WO USD-A-AC,GER
18MT.BE,AM CORP UCITS ETF C,BER
SBIO.L,Source NASDAQ Biotech ETF,LSE
IBCF.SG,ISHS S&P500; G-CT,STU
DDVX,UBS E-TRACS Dly Sh 4Mo S&P500; VIX Fu ETN,PCX
114820.KS,TIGER KTB3Y,KSC
GOVT,iShares Core US Treasury Bond,PCX
24767694.PA,SSGA SPDR TE EUR-AC,PAR
OSX6.HM,OL SE600 EW UE1CC,HAM
EXXV.HM,ISHS DJEUSTNSCR,HAM
DXSW.DU,DBX IBOXX GC 1C,DUS
XSNS.MI,DBX I ESFSD 1C,MIL
LYMTX.SW,L U ETF ALL MAT INV,EBS
FCRU.L,ETFS COMMODITY SECURITIES LIMIT,LSE
46SC.L,OMXS30/BARCLAYS 15,LSE
ISVC.BE,ISHS MSCI S KOR CAP,BER
SYBK.F,SSGA BAR US HY USD,FRA
XDDX.L,DB X-TRACKERS DB X-TRACKERS DAX,LSE
18MX.SG,AM GR 1-3 UC ETF C,STU
BRIC.SW,ISHS BRIC 50 USD ,EBS
DBXG.SG,DBX SOV EUR 25+ 1C,STU
EXSJ.MU,ISHS STXEUENL15,MUN
ZWA.TO,BMO Covered Call DJIA Hedged to CAD ETF,TOR
EXH2.F,ISHSTE600FS(DE),FRA
LYPA.SG,MUL LY W CO DIS CC,STU
NRGW.BR,MUL LY W ENERG CC,BRU
LYM7.F,L U ETF E MKT C EUR,FRA
X012.F,COMS M EMU IC,FRA
23071290.DU,10.24 IRELAND/BAGGO,DUS
IHYG.L,ISHARES PLC ISHARES EURO HIGH Y,LSE
ETLV.HM,GO S-NET GLB A G-CT,HAM
FINW.PA,MUL LY W FINANC CC,PAR
DXSE.BE,DBXT SE600 HC 1C,BER
ISUS.L,ISHARES II PLC ISHARES MSCI USA,LSE
PCSVE5ASHB.ST,INDEX/SHB 15 CT,STO
XWCD.L,DB X-TRACKERS DBX MSCI WORLD CO,LSE
DGT,SPDR Global Dow ETF,PCX
C029.SG,COMS SPI IC,STU
CATF.L,ETFS COMMODITY SECURITIES LIMIT,LSE
IBGZ.MI,ISHS EUR GOV BD EUR,MIL
LYQL.SG,L U ETF SH X2 C EUR,STU
DBXM.DU,DBX I CROS1C,DUS
IUSB.F,ISHS GL TI & FO G-C,FRA
HND.TO,HorizonsBetaPro NYMEX NatrlGas Bear+ ETF,TOR
IQQE.DU,ISHS MSCI EM MK USD,DUS
21966757.SW,UBS ETF MC100HE AC,EBS
EXVM.BE,ISH ERMONEY MKT,BER
IYG,iShares US Financial Services,PCX
EXHA.DU,ISHS EB.R GG,DUS
CIU,iShares Intermediate Credit Bond,PCX
LYM0.F,L UC ETF L AM C EUR,FRA
92RU.L,CUMMINS/HSBC 16,LSE
XCHA.SG,DBXT CSI300 UCI 1C,STU
H411.MU,HSBC MSCI ACFE G-CT,MUN
DBX8.MU,DBXT MSCI KOREA 1C,MUN
EXV2.F,ISHSEU600TELEC,FRA
BRES.MI,L UC ETF E600 B RES,MIL
42IZ.L,BKMB/HSBC 17,LSE
O112.L,ISHARES PLC ISHARES MSCI LATIN ,LSE
57NC.L,IAM/HSBC 16,LSE
C067.SG,COMS S600 FB IC,STU
EUN1.BE,ISHS STOXX EURO EUR,BER
UEFZ.SG,UBS ETF SF510 AD,STU
IDUS.L,iShares S&P; 500 Dist,LSE
DBXX.DE,DBXT FTSE 100 1D,GER
SPPT.L,Source Physical Platinum P-ETC,LSE
NAGS,Teucrium Natural Gas ETF,PCX
HXT.TO,Horizons S&P;/TSX 60 ETF,TOR
IUSI.BE,ISHS S&P500; EUR-ACC,BER
KSPT-121.TA,TSX/KSM SAL S121,TLV
J40B.BE,PRSHS SHRT HIGH YLD,BER
EUN9.DE,ISHS EUR GOV B G-CT,GER
UIM5.SG,UBS ETF MSCI JAP AD,STU
X03A.SG,DBXT2 I GC 1-3 1CC,STU
AUM5.F,AM S&P; 500 ETF EUR,FRA
XDCS.SW,DBXT DBLCI OYB 4C,EBS
EXI4.BE,ISHS FTSE100 UC,BER
EUN2.F,ISHS EUR STOX50 EUR,FRA
DOD,ELEMENTS Dogs of Dow DJ HY Sel 10 TR ETN,PCX
XIC.TO,iShares Core S&P;/TSX Capped Composite,TOR
FTS100.MI,L U ETF F 100 C GBP,MIL
61KA.L,ZEBRA/INVESTEC 15,LSE
OILBP.PA,ETFS OIL SEC BRENT1,PAR
AFK,Market Vectors Africa ETF,PCX
CMCI.L,UBS AG. London Branch,LSE
LYYQ.F,L UC ETF E600 INSUR,FRA
11068618.BE,7.5 USD/RUB/IBRD 17,BER
JPSGBH.SW,UBS ETF MJ100HS AC,EBS
DX2X.DU,DBXT STO E 600 1C,DUS
EWN,iShares MSCI Netherlands,PCX
FPE,First Trust Preferred Sec & Inc ETF,PCX
XCX4.L,DB X-TRACKERS DBX MSCI THAILAND,LSE
EXH8.F,ISHSEU600RETAIL,FRA
X023.HM,COMS M USA SM IC,HAM
AEXK.L,Amundi ETF MSCI Europe ex UK,LSE
UB27.L,UBS ETF UBS ETF MSCI CANADA (CA,LSE
SPXS,Direxion Daily S&P500; Bear 3X ETF,PCX
LYMN.MU,MUL LY W RISK W CC,MUN
TMCSI-52.TA,EEM/TACHLIT CP S52,TLV
EM40.L,Source FTSE Emerging EMEA 40 ETF,LSE
3032.HK,iShares MSCI Asia APEX Mid Cap,HKG
CBSPI.SW,COMS SPI IC,EBS
DBZN.HM,DBXT DBCB BLU 2CC,HAM
140710.KS,KODEX TRANSPORTATION,KSC
EXI7.F,ISHSSTXAP600REC,FRA
IWDC.SW,ISHS MSCI WL CHF-AC,EBS
IQQA.F,ISHS EUR DIVID G-CT,FRA
SXR4.DE,ISHS MSCI US USD-AC,GER
DE000A0Z3QE7.DE,ISHS MSCI JAPAN EUR,GER
X016.DE,COMS M EAST EU IC,GER
3TYS.L,Boost US Treasuries 10Y 3X Short Dly ETP,LSE
DXSPX.MC,DBX S&P500; 1C,MCE
LYYR.SG,L U ETF 600 F & BEV,STU
IS0K.SG,ISHS FR GOV BD G-CT,STU
23122013.DU,SG -S JRSFRN,DUS
11299132.BE,DB AGRI/DB ETC 60,BER
CKR1.L,ISHARES VII PLC ISHARES MSCI KO,LSE
HEVY,iPath Pure Beta Industrial Metals ETN,PCX
BEAR-REC-HA.OL,REC/SHB CT 40,OSL
XPQP.F,DBXT MSCI PHIL 1C,FRA
IQQ4.SG,ISHS ASIA PR YI G-C,STU
10602715.SW,UBSGLEURH EUR IDIS,EBS
UEFY.SG,UBS ETF SBIF1-5 AD,STU
IMV.L,"ISHARES VI PLC (THE ""COMPANY"") ",LSE
DBPD.BE,DBX SHORTDAX X2 1C,BER
INMINT,PIMCO USD Enhanced Short Maturi,NIM
LYQE.SG,L UC ETF MAL C EUR,STU
77TE.L,RBS/INDEX 15,LSE
MGC,Vanguard Mega Cap ETF,PCX
XCTO.L,,
CSEMUL.SW,ISH L EMU LC C,EBS
SLVRP.PA,SLVR/ETFS,PAR
12KC.L,AUB/HSBC 14 ELN ,LSE
10191873.DU,ISHS MSCI JP USD-AC,DUS
DBP.MX,PWRSHS DB PRCS METL,MEX
DBZN.F,DBXT DBCB BLU 2CC,FRA
TDX,Deutsche X-trackers In Target Date,PCX
45ZC.L,INDUSINDB/HSBC WT20,LSE
SHYU.L,ISHARES II PLC ISHARES $ HIGH Y,LSE
19BD.L,ALINMA/HSBC 16 ELN,LSE
YRSR.AX,Aii S&P;/ASX 200 Resources,ASX
SEGA.MI,ISHS CR EUR GOV EUR,MIL
SW2CHB.SW,UBS ETF MS2035 AC,EBS
K6AP-156.TA,SXAP/KSM SL IC S156,TLV
SCIF,Market Vectors India Small-Cap ETF,PCX
10ZA.L,ORWE/HSBC 14 ELN,LSE
LYPW.SG,MUL LY SPA3MF CC,STU
48IH.L,CCAP/HSBC 14 ELN,LSE
2968024.BE,BAYERNLB CAP TR VRN,BER
CSBGE3.MI,ISH EUR GOV 1-3-ACC,MIL
DFVL,iPath US Treasury 5-year Bull ETN,PCX
X023.SG,COMS M USA SM IC,STU
RFRM.AS,RBS M A FR MKTS C,AMS
C2U.MI,AM MSCI USA UC ETF,MIL
ECH.MX,ISHS MSCI CHILE,MEX
SUSD.L,SPDR_ Barclays 0-3 Year US Corp Bd ETF,LSE
VTV.MX,VANGRD VALUE ETF,MEX
PYZ,PowerShares DWA Basic Materials Mom ETF,PCX
76YG.L,BARCLAYS/INDEX 14,LSE
PDI.MI,POWSHS FTSE SWT EUR,MIL
IGHG,ProShares Investment Grade¡XIntr Rt Hdgd,BTS
D5BL.F,DBXT MSCI EU VA 1C,FRA
JBGOGA.SW,JB PHYSGD A (GBP),EBS
18M8.DE,AM EUR INDUS UC ETF,GER
CJPL.AS,ISHS MSCI JP USD-AC,AMS
X021.SW,COMS M USA LG IC,EBS
O093.L,ISHARES PLC ISHARES FTSE/MACQU.,LSE
11439031.SW,L U ETF L SMI C CHF,EBS
VXX-U.TO,IPATH SP 500 VIX SHORT TERM FUT,TOR
UEFN.DE,UBS ETF MIE 510 AD,GER
EXX6.DE,ISHS ERGG 10.5+,GER
18067687.SG,ARCEL 22 SRN,STU
LYYK.BE,L UC ETF E600 TELEC,BER
12IY.L,BHARTI/HSBC WT20,LSE
17VG.L,BARCLAYS/BARCLAYS19,LSE
DVYL,UBS ETRACS Mthly Py 2xLvg DJ Sel Div ETN,PCX
X13D.MI,DBX SOV 1-3 1DD,MIL
IASP.SW,ISHS ASIA PR YI USD,EBS
TCS&P-73.TA,BSKT/TACH CMP S73,TLV
GBJP.L,ETFS FOREIGN EXCHANGE LIMITED E,LSE
WBIL,WBI Large Cap Tactical Select ETF,PCX
CI6.MI,A ETF MIN VOL U ETF,MIL
O035.L,ISHARES PLC ISHARES DJ STOXX 60,LSE
11ZI.L,TRNFP/HSBC 14 ELN,LSE
S100.L,SOURCE MARKETS PUBLIC LIMITED C,LSE
LWEA.MI,LWEA/ETFS,MIL
ISM.PA,IBX LI GL TH U ETF ,PAR
X014.HM,COMS M PAC IC,HAM
16GD.L,HDFC/HSBC 16 ,LSE
11JT.L,HINDALCO/HSBC16 VRN,LSE
CGR.TO,iShares Global Real Estate Comm,TOR
EURL,Direxion Daily FTSE Europe Bull 3X ETF,PCX
42ZC.L,ANB/HSBC 17,LSE
78DD.L,PNB/HSBC 16,LSE
X16705.TI,BSKT/MS 18 VR,TLO
XCCR.MI,DXBT CUR RET 1C,MIL
LYDAX.SW,MUL LY DAX,EBS
PAGR.L,ETFS HEDGED COMMODITY SECURITIE,LSE
BXF.TO,First Asset 1-5Y Ladd GovStp Bd ETF Comm,TOR
IS00.MU,ISHS MSCI MEX G-CT,MUN
IBTS.L,ISHARES PLC ISHARES $ TREASURY ,LSE
RQH.TO,RBC Target 2020 Corporate Bond ETF,TOR
GC40.BE,A CAC40 UCITS ETF C,BER
X015.BE,COMS M PAC XJAP IC,BER
IWO.MX,ISH RSL 2000 GR,MEX
15WA.L,,
P28119.MI,BPAAFE125%E15,MIL
XHFD.SW,DBXT DB HFI ETF 2C,EBS
KSM-1SHR.TA,SHA/KSM SAL S1,TLV
ELF1.F,DK MDAX UC ETF T,FRA
EXXY.DU,ISH DVCMSP T,DUS
FHG.TO,FT AlphaDEX US Industrials Sector ETF,TOR
34JH.L,CIEB/HSBC BANK 17,LSE
10YS.L,TMGH/HSBC 14 ELN,LSE
ENZL,iShares MSCI New Zealand Capped,PCX
LYYZ.F,L U ETF 600 C & MAT,FRA
IJR,iShares Core S&P; Small-Cap,PCX
TZA,Direxion Daily Small Cap Bear 3X ETF,PCX
10046790.DU,ISHS JPMG US MK G-C,DUS
SPYG,SPDR S&P; 500 Growth ETF,PCX
LYMD.BE,L UC ETF IND C EUR,BER
YYY,YieldShares High Income ETF,PCX
H4ZA.SG,HSBC EU STX 50 G-CT,STU
H4ZX.SG,HSBC MSCI CAN USD,STU
PSSG-205.TA,S&P;/PSAGOT S 205,TLV
X1ES.F,DBX IBX SPAIN13 ETF,FRA
CP9.MI,AM P EX JAP ETF EUR,MIL
20113862.DU,ISHS EUR CRP I G-CT,DUS
157500.KS,TIGER SECURITIES,KSC
NLR,Market Vectors Uranium+Nuclear Engy ETF,PCX
DAXX.MI,MUL LY DAX,MIL
LYQE.F,L UC ETF MAL C EUR,FRA
XC4S.L,DB X-TRACKERS DBX CAC 40 SHORT ,LSE
SXRN.MU,ISH EUR GOV 1-3-ACC,MUN
122290.L,EAST/HSBC 14 ELN,LSE
RYT,Guggenheim S&P; 500 Eq Wt Technology ETF,PCX
XACT-NORDEN-30.ST,XACT NORDEN 30,STO
EXS1.BE,ISHCRDAXUCIETF T,BER
ENG.PA,NMX30 ING TEUE AC,PAR
CSUS.L,ISHARES VII PLC ISHARES MSCI US,LSE
CSD.TO,iShares Advtgd Shrt Dur Hi Inc Comm,TOR
J10H.BE,CURRSH SWD KRONA TR,BER
139240.KS,TIGER STEEL&,KSC
PHDG,PowerShares S&P; 500 Downside Hedged ETF,PCX
XG71.DE,DBX IBOXX GR7-10 1D,GER
LYPY.F,MUL LY BC OPTI CC,FRA
IXN.MX,ISHS GLB TECH,MEX
CHCORP.SW,ISHRSCHFCRPBD A,EBS
SHV,iShares Short Treasury Bond,PCX
NFRA,FlexShares STOXX Global Broad Infras ETF,PCX
174350.KS,TIGER LOW VOLATILITY,KSC
PREC.L,UBS AG. London Branch,LSE
FRN,Guggenheim Frontier Markets ETF,PCX
X64296.TI,3.5 BSKT/SG ISSU 19,TLO
UIMR.F,UBS ETF M EMESR AD,FRA
GZH752.TI,CRUDE/GSI 15,TLO
3006.HK,iShares CSI A-Share Infrastructure,HKG
LYYE.F,L UCITS RUSS C EUR,FRA
QDEM,Market Vectors MSCI EM Quality Div ETF,PCX
SC01.DE,SOU 600 CON EUR-AC,GER
X502.DE,COMS ILSD1-3 IC,GER
EMMV.MI,OL EM MV UE1CC,MIL
79VT.L,DIC/HSBC 14 ELN,LSE
2803943.IR,ISHS EUR GOV BD EUR,ISE
X03C.F,DBX SOV EUR 3-5 1DD,FRA
PSASTR-8.TA,DJAU/PSAGOT BAS S8,TLV
KSBN-148.TA,TEL-BCLB/KSM S S148,TLV
H4ZF.DU,HSBC S&P; 500 G-CT,DUS
18MK.DE,AM MSCI IND ETF EUR,GER
AUEM.L,Amundi ETF MSCI Emerging Markets USD A/I,LSE
O019.L,ISHARES PLC ISHARES DJ EURO STO,LSE
79VU.L,DANA/HSBC 14,LSE
IYG.MX,ISH US FIN SVCS,MEX
BULL-LIVS-X3-H.ST,BASKET/SHB 21 NTS,STO
IUS3.F,ISHS S&P; SC600 G-CT,FRA
DXSP.SG,DBXT ES50 SH 1C,STU
EXHA.BE,ISHS EB.R GG,BER
USCI.MX,US COMMODITY INDEX,MEX
AAIT,iShares MSCI All Country Asia Info Tech,PCX
LRX1.DE,L UCITS 15+Y INV GR,GER
UMAX.AX,BetaShares S&P; 500 Yield Maximiser ETF,ASX
XVIX,UBS ETRACS Daily Long-Short VIX ETN,PCX
XCHA.MI,DBXT CSI300 UCI 1C,MIL
HAS51-66.TA,AS51/HRL SAL S66,TLV
8520.DU,COMS ISGC3M-2 IC,DUS
K-MSCI28.TA,MXTR/KSM SAL S28,TLV
XSSX.MI,DBXT ES50 SH 1C,MIL
HEA.TO,Horizons Enh Inc US Equity USD ETF Comm,TOR
C070.DE,COMS S600 INS IC,GER
EL49.BE,DK LQ CORP DF,BER
RFG,Guggenheim S&P; MidCap 400 Pure Gr ETF,PCX
LYPS.HM,MUL LY SP500 D,HAM
JBGOEA.SW,JB PHYSGD A (EUR),EBS
VAW.MX,VANGRD MAT IDX,MEX
HSI.PA,L UC HK (HSI) D EUR,PAR
DBXF.MU,DBX SOV EUR 15+ 1C,MUN
ETL2.DU,LONG DAT AL CO G-CT,DUS
24692278.BE,BSKT/JPM 29 CD FR,BER
SYV,SPDR MFS Systematic Value Equity ETF,PCX
C001.DE,COMS DAX IC,GER
XCXC.SG,DBX CAD CASH ETF,STU
HGU.TO,HorizonsBetaPro S&P;/TSX Glbl G Bull+ ETF,TOR
ISVP.MU,ISHS MSCI GER,MUN
UIMK.DE,UBS ETF M TURK AD,GER
20503611.SG,THAI 23 SRN -S,STU
LQQ.PA,L UC ETF N100 D LEV,PAR
IS0E.HM,ISHS GLD PRD G-CT,HAM
XNIF.MI,DBX CNXN 1C,MIL
CPD-A.TO,ISHARES SP TSX CDN PREF IDX ETF,TOR
EXV7.DU,ISHSTE600CH(DE),DUS
FDM,First Trust Dow Jones Sel MicroCap ETF,PCX
NORW,Global X MSCI Norway ETF,PCX
XMBR.L,DB X-TRACKERS DBX MSCI BRAZIL I,LSE
117231.L,PPC/HSBC 14 ELN,LSE
IAEX.L,ISHARES PLC ISHARES AEX UCITS E,LSE
DX2J.HM,DBXT MSCI EU SM 1C,HAM
CVY,Guggenheim Multi-Asset Income ETF,PCX
13ND.L,BARCLAYS/BARCLAYS18,LSE
CL54.HA,COMGEST MONDE C 4D,HAN
LYMW.F,L U ETF C SEC C EUR,FRA
13711475.DU,UBS ETF STO GRE AD,DUS
D5BC.SG,DBXT2 IG 13U 1DD,STU
XGIU.MI,DBX GLBL INF L ETF,MIL
CBU7.AS,ISHS USD TRE USD-AC,AMS
SYBE.F,SPDR MER LY MKT USD,FRA
PSDAX-68.TA,DAX/PSAGOT S68,TLV
DXET.MU,DBXT ES50 1C,MUN
EUNH.F,ISHS CR EU GOV G-CT,FRA
6PSB.DU,POWSHS FTSE DEV EUR,DUS
PFH.TO,PowerShares Fdmt HiYld Corp Bd CAD H ETF,TOR
104514.L,BASKET/RBS 14,LSE
DBX5.DU,DBXT MSCI TAIW 1C,DUS
CBSDAX.SW,COMS SDAX IC,EBS
EUNH.HM,ISHS CR EU GOV G-CT,HAM
SBB,ProShares Short SmallCap600,PCX
EUN8.DE,ISHS EUR GOV B G-CT,GER
540U.F,AM GR 7-10 UC ETF C,FRA
JPX4.L,MULTI UNITS FRANCE LYXOR UCITS ,LSE
INLD.L,iShares Netherlands Government Bond,LSE
MTV100-2.TA,TA100/PSG IND S2,TLV
IUS1.HM,ISHS AS PAC DIV USD,HAM
SSGP.HM,SPDR MSCI ACWI EXUS,HAM
4GXF.BE,GLBL X MSCI NOR,BER
EMLB.L,PIMCO Emerging Mkts Advtg Lcl Bd Res ETF,LSE
VXX.TO,IPATH SP 500 VIX SHORT TERM FUT,TOR
O110.L,ISHARES PLC ISHARES MSCI JAPAN ,LSE
GDAY,ProShares Ultra Australian Dollar,PCX
GAS.TO,iShares Natural Gas Commodity Comm,TOR
CEBL.HM,ISHS MSCI EM USD-AC,HAM
11KJ.L,PZU/HSBC 15,LSE
X504.F,COMS ILSD5-7 IC,FRA
XD5F.L,DB X-TRACKERS DBXT XEUR 50 EXFI,LSE
XRU,,
H4ZA.F,HSBC EU STX 50 G-CT,FRA
LCAD.L,ETFS FOREIGN EXCHANGE LIMITED E,LSE
18433913.SG,8.5 BRAZIL 24 ,STU
IEER.SW,ISHS MSCI EA EU USD,EBS
LYMB.F,L U ETF E600 O&GAS;,FRA
DBXY.HM,DBXT FTSE 250 1D,HAM
GLTR.MX,ETFS PRCUS MTL-TU,MEX
10XM.L,JUFO/HSBC 14 ELN,LSE
O071.L,ISHARES PLC ISHARES DOW JONES G,LSE
GSCI.AS,S&P; GSCICC35/20 AUC,AMS
XTR.TO,iShares Diversified Monthly Income,TOR
XLB.MX,SEL SCT MAT SPDR FD,MEX
UBUP.SG,UBS EMU DEFN EUR-A-,STU
GNAT,WisdomTree Global Natural Resources ETF,PCX
79114.L,INDEX/RBS 14,LSE
REAL.SG,AM EPRA EU RE U ETF,STU
LYME.SG,L UC HK (HSI) D EUR,STU
CASGBH.SW,UBS ETF MC100HS AC,EBS
LYMC.MU,L UC ETF KOR C EUR,MUN
LYQ3.F,L UCITS 3-5Y INV GR,FRA
VE42.BE,MK VCT JR GLD MINER,BER
SXRT.F,ISHS CR STX EUR-AC,FRA
C024.DU,COMS FTSE CHA50 IC,DUS
DXSI.DU,DBXT SE600 UT 1C,DUS
LQDH,iShares Interest Rate Hedged Corp Bd,PCX
HOGF.L,ETFS COMMODITY SECURITIES LIMIT,LSE
THD,iShares MSCI Thailand Capped,PCX
19JX.L,RCOM/HSBC 16,LSE
XQQ.TO,iShares NASDAQ 100 CAD-Hdg,TOR
10046816.DU,ISHS EM MK INFR G-C,DUS
IDNA.L,iShares MSCI North America,LSE
DBZH.DU,DBX I ESFSD 1C,DUS
LYMB.SG,L U ETF E600 O&GAS;,STU
OSX6.SG,OL SE600 EW UE1CC,STU
HTA25-36.TA,TA25/HAREL SAL S36,TLV
X503.F,COMS ILSD3-5 IC,FRA
CEL1.L,ISHARES (LUX) ISHARES MSCI EMU ,LSE
LYPE.DU,MUL LY W HEAL C CC,DUS
PALL.L,ETFS HEDGED COMMODITY SECURITIE,LSE
VEUR.AS,VAN FTSE EU ETF EUR,AMS
LGLV,SPDR Russell 1000 Low Volatility ETF,PCX
21846297.SW,UBS ETF MC100HG AD,EBS
IQQG.BE,ISHS EUR MR LG G-CT,BER
BULL-SILVER-X4-S.ST,SI/SEB 22 NTS,STO
DBZN.SG,DBXT DBCB BLU 2CC,STU
22617458.IR,FINEX MSCI UK GBP,ISE
HILO,EGShares Low Volatility EM Dividend ETF,PCX
61ZW.L,SCEC/HSBC WT20,LSE
YCS,ProShares UltraShort Yen,PCX
EWK.MX,ISHS MSCI BL CP,MEX
17ZW.L,RCCI/HSBC 16,LSE
TBN40-24.TA,TB40/TACHLIT CP S24,TLV
SXR7.DU,ISHS MSC EMU EUR-AC,DUS
CI2.L,Amundi ETF MSCI India EUR A/I,LSE
091180.KS,KODEX AUTOs,KSC
HMEM.L,HSBC MSCI Emerg Mkts ETF,LSE
EWU.MX,ISHS MSCI UK,MEX
